design_id,sensor,level,direction,repeat,x_nominal,x_applied,T_C,y,y_ideal,p_radius_um,p_lam_nm,p_n_res,p_eta_mode,p_eta,p_q_factor,p_snr,p_n_pts,p_dndT,p_alpha
toroid_5,wgm_microtoroid,4,up,6,0.004,0.003999360745458081,24.925639755803086,76.40788744260095,77.294313740346,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,4,up,7,0.004,0.004000307518233125,25.04109479594628,77.78557169001424,77.294313740346,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,4,up,8,0.004,0.004001105550456905,24.94836957113839,76.70802310243953,77.294313740346,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,5,up,1,0.005,0.005001453331774747,24.98562032095226,96.47554615006547,96.6178921754325,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,5,up,2,0.005,0.005002157082226098,24.97817042586208,96.40347040784022,96.6178921754325,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,5,up,3,0.005,0.005000164583732254,25.01268686803221,96.7649459188664,96.6178921754325,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,5,up,4,0.005,0.005003597998460291,25.062492360439382,97.42162049715218,96.6178921754325,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,5,up,5,0.005,0.004999207718939172,24.97917172820339,96.35818170163789,96.6178921754325,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,5,up,6,0.005,0.0049995765393644215,24.93611738741889,95.860955273797,96.6178921754325,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,5,up,7,0.005,0.005000158741988267,24.993457430183206,96.54495457048102,96.6178921754325,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,5,up,8,0.005,0.005002011040989304,25.031188156614924,97.02527694372935,96.6178921754325,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,6,up,1,0.006,0.005998011248773723,24.978459885616214,115.64490333962303,115.94147061051902,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,6,up,2,0.006,0.006001320577302037,24.9611039399693,115.51329260738996,115.94147061051902,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,6,up,3,0.006,0.005996697486072353,25.010222660343327,116.00260352700204,115.94147061051902,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,6,up,4,0.006,0.005998806291637446,25.006445404856844,115.99239405699677,115.94147061051902,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,6,up,5,0.006,0.00600221171489768,25.06971610863906,116.80426990808688,115.94147061051902,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,6,up,6,0.006,0.006001702366759679,24.92790122406951,115.12662540868544,115.94147061051902,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,6,up,7,0.006,0.005996293972031221,24.978581191867562,115.61898231407496,115.94147061051902,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,6,up,8,0.006,0.006001176835324671,24.992872739630442,115.8786140714585,115.94147061051902,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,7,up,1,0.007,0.007001663107518968,24.99300379389197,135.2150900472087,135.2650490456055,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,7,up,2,0.007,0.006997668780302568,25.021755710398963,135.4729223329459,135.2650490456055,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,7,up,3,0.007,0.007002726777990396,24.95402428736474,134.77662531207213,135.2650490456055,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,7,up,4,0.007,0.007000712722398777,24.92824613779247,134.43170660106125,135.2650490456055,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,7,up,5,0.007,0.007004849476778214,24.913311603558363,134.33600734086366,135.2650490456055,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,7,up,6,0.007,0.006996697379999764,25.011042644640217,135.33390435341812,135.2650490456055,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,7,up,7,0.007,0.006999808962853782,25.063834539934636,136.01049916915494,135.2650490456055,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,7,up,8,0.007,0.006997428899928259,25.058594106956008,135.9045833980936,135.2650490456055,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,8,up,1,0.008,0.007999452988640104,24.985485608655967,154.40855023851404,154.588627480692,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,8,up,2,0.008,0.008002649840801042,25.114969636389688,155.99376882367017,154.588627480692,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,8,up,3,0.008,0.008002875051185321,25.001320369206955,154.65952966098845,154.588627480692,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,8,up,4,0.008,0.007998447684520042,24.939203296225976,153.84673896241867,154.588627480692,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,8,up,5,0.008,0.007999267812414773,24.898333712080237,153.38473426552122,154.588627480692,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,8,up,6,0.008,0.00799864956234516,24.992812496509455,154.4794717339676,154.588627480692,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,8,up,7,0.008,0.00800263552158744,25.01606600034248,154.82668869478024,154.588627480692,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,8,up,8,0.008,0.0080024932033005,24.97066982449719,154.29343626335665,154.588627480692,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,9,up,1,0.009000000000000001,0.009001073381986772,25.01591119855695,174.1198064922384,173.91220591577854,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,9,up,2,0.009000000000000001,0.00900427490572086,25.06055047530583,174.71036767909703,173.91220591577854,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,9,up,3,0.009000000000000001,0.008999130862131631,24.95824450324535,173.4062659187365,173.91220591577854,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,9,up,4,0.009000000000000001,0.008996899233646412,24.96487755367203,173.4424430372346,173.91220591577854,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,9,up,5,0.009000000000000001,0.009000597604096957,24.99887176330649,173.9127257278193,173.91220591577854,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,9,up,6,0.009000000000000001,0.009000651588298702,24.97461064761319,173.62612206746172,173.91220591577854,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,9,up,7,0.009000000000000001,0.008999168641852115,25.06355429470732,174.64237165608975,173.91220591577854,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,9,up,8,0.009000000000000001,0.009001129455186002,25.02895605601958,174.27421925500906,173.91220591577854,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,10,up,1,0.01,0.009997818163333012,25.036269286636674,193.6212311642849,193.235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,10,up,2,0.01,0.009999310134654844,25.063862809168562,193.97815995107638,193.235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,10,up,3,0.01,0.010001708551554866,24.957029171002098,192.76590459356225,193.235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,10,up,4,0.01,0.010000619456609147,25.001248914089675,193.26492262870445,193.235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,10,up,5,0.01,0.009998112394079831,24.990467435025437,193.0848158707567,193.235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,10,up,6,0.01,0.010004726901607398,25.057391163228644,194.00334069539898,193.235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,10,up,7,0.01,0.009997939647025457,25.01958096049431,193.42263986362465,193.235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,10,up,8,0.01,0.01000124519507551,25.02138858625887,193.51382960911516,193.235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,0,up,1,0.0,-2.861746045718175e-06,24.97021756762325,-0.40404883756498255,0.0,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,0,up,2,0.0,-1.8730954326394295e-06,25.104704249295132,1.2352286648790287,0.0,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,0,up,3,0.0,7.87876713600762e-07,25.03643444707717,0.4535124709988734,0.0,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,0,up,4,0.0,-1.0481732558039959e-06,24.973050528470946,-0.34224983833818523,0.0,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,0,up,5,0.0,1.0512324090350182e-06,25.010074389511313,0.13431863565670674,0.0,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,0,up,6,0.0,1.614647246818693e-06,25.010748895933894,0.15155143137213903,0.0,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,0,up,7,0.0,-2.8870627765992715e-06,25.016475905470973,0.15184951529233742,0.0,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,0,up,8,0.0,2.0341275777843742e-06,25.06966302465956,0.8743018129383651,0.0,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,1,up,1,0.001,0.0010028866111825457,24.99636523680554,16.341683805248454,16.342728831718333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,1,up,2,0.001,0.0009987733966083342,25.02228664839624,16.58663556482489,16.342728831718333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,1,up,3,0.001,0.0010001555479020763,25.01695442409635,16.54892437730097,16.342728831718333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,1,up,4,0.001,0.0009983740432999593,24.934288407402605,15.525051004144954,16.342728831718333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,1,up,5,0.001,0.0009991553332644632,25.07590838743945,17.241357869268924,16.342728831718333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,1,up,6,0.001,0.0009954411023021172,25.037865702678882,16.729406322299564,16.342728831718333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,1,up,7,0.001,0.0010014776849090656,25.02500675014957,16.66893765365233,16.342728831718333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,1,up,8,0.001,0.0009985547893526486,24.967020125549787,15.924602033654008,16.342728831718333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,2,up,1,0.002,0.0020018131382642463,25.0525926845605,33.34631858237277,32.685457663436665,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,2,up,2,0.002,0.0019978590566905375,24.929494181813244,31.80366178404261,32.685457663436665,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,2,up,3,0.002,0.0020019877592157794,24.98762516527906,32.57337500477919,32.685457663436665,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,2,up,4,0.002,0.0020009004049152067,24.972714139529813,32.372339549705494,32.685457663436665,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,2,up,5,0.002,0.001997462740451451,25.00271453790649,32.67252711335657,32.685457663436665,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,2,up,6,0.002,0.0020014468793529065,25.005312499492966,32.771314136305,32.685457663436665,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,2,up,7,0.002,0.002002143950871339,25.056303896694395,33.39822548935283,32.685457663436665,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,2,up,8,0.002,0.0020019531898602515,25.037607538839772,33.16590230225379,32.685457663436665,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,3,up,1,0.003,0.002999723408876421,24.96561272434325,48.615229002684224,49.02818649515501,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,3,up,2,0.003,0.002997454671286846,25.05550166550811,49.65416840850361,49.02818649515501,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,3,up,3,0.003,0.0030015852348444726,24.96214252829229,48.60408523376424,49.02818649515501,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,3,up,4,0.003,0.003001368754202612,24.93115944137966,48.22711822923842,49.02818649515501,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,3,up,5,0.003,0.0029998470626377,25.039518534555256,49.50077330917309,49.02818649515501,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,3,up,6,0.003,0.0029974904256562414,25.08890145674483,50.059206064495115,49.02818649515501,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,3,up,7,0.003,0.0030005784207513186,25.080464160435827,50.00333715611801,49.02818649515501,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,3,up,8,0.003,0.00299872505808401,25.039051169303352,49.47491566760616,49.02818649515501,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,4,up,1,0.004,0.004001131661195801,25.051109193903297,66.01094420482464,65.37091532687333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,4,up,2,0.004,0.003997672797503501,25.07571031673581,66.24918265138201,65.37091532687333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,4,up,3,0.004,0.004000429746164955,24.97814352526518,65.1169975593378,65.37091532687333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,4,up,4,0.004,0.0040009254322948195,24.967537998940323,64.99498353309747,65.37091532687333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,4,up,5,0.004,0.0040002801250354015,24.879327924070147,63.91954677274834,65.37091532687333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,4,up,6,0.004,0.004001956599277199,25.022602485901007,65.67554224682979,65.37091532687333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,4,up,7,0.004,0.004003914569080051,25.05384051946528,66.08491333236742,65.37091532687333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,4,up,8,0.004,0.004000391103143648,25.023043371236916,65.65478224765303,65.37091532687333,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,5,up,1,0.005,0.004999449811557747,24.99012225024545,81.58898910114588,81.71364415859168,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,5,up,2,0.005,0.004999289811178758,24.97226744115971,81.36803296969076,81.71364415859168,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,5,up,3,0.005,0.005001461472854651,24.942890141656108,81.05099087631721,81.71364415859168,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,5,up,4,0.005,0.0049966399328468325,25.059925651547474,82.38566177577759,81.71364415859168,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,5,up,5,0.005,0.004999423844582067,25.0308522761768,82.07171584496612,81.71364415859168,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,5,up,6,0.005,0.005000203763333938,25.011855816652364,81.85773006470231,81.71364415859168,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,5,up,7,0.005,0.005001452841839585,24.965193147741402,81.3192197758556,81.71364415859168,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,5,up,8,0.005,0.00500146730524344,24.94513161004484,81.0785093264881,81.71364415859168,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,6,up,1,0.006,0.005997977731977,25.076435818325468,98.93954413580474,98.05637299031002,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,6,up,2,0.006,0.005999903564145996,24.960480555209173,97.58239640544379,98.05637299031002,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,6,up,3,0.006,0.005998852260454298,25.02202899353119,98.30566846106852,98.05637299031002,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,6,up,4,0.006,0.005998902949057732,24.929985520870396,97.19456460974436,98.05637299031002,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,6,up,5,0.006,0.006000833475824321,24.917627713241263,97.07708353617377,98.05637299031002,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,6,up,6,0.006,0.006000458019087276,24.930973786838756,97.23234859117538,98.05637299031002,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,6,up,7,0.006,0.006002422197242996,25.036385252314876,98.5308648873191,98.05637299031002,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,6,up,8,0.006,0.006001277180222858,25.010635883495627,98.2118654981189,98.05637299031002,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,7,up,1,0.007,0.00699905881751632,24.9591546125101,113.89281940191385,114.39910182202834,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,7,up,2,0.007,0.00699960696333379,25.040021076832044,114.874823883902,114.39910182202834,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,7,up,3,0.007,0.006999342847233418,24.94975552469188,113.78732615699602,114.39910182202834,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,7,up,4,0.007,0.006998652540490442,24.949720373840776,113.77023314451276,114.39910182202834,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,7,up,5,0.007,0.006998172749473482,25.01596457442134,114.55983152505446,114.39910182202834,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,7,up,6,0.007,0.00700066222451969,24.94278869723505,113.71586773603778,114.39910182202834,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,7,up,7,0.007,0.006997511762736423,24.983210057410652,114.15624784875968,114.39910182202834,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,7,up,8,0.007,0.0069978944404187745,25.04417635286566,114.89854703959855,114.39910182202834,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,8,up,1,0.008,0.007998634859834049,24.998117430018418,130.69992062719274,130.74183065374666,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,8,up,2,0.008,0.008003746766124429,24.987221570837058,130.64679125464878,130.74183065374666,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,8,up,3,0.008,0.008002018386566468,24.912241746002163,129.71864960720742,130.74183065374666,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,8,up,4,0.008,0.008001826038609593,25.023969786708285,131.06046997296167,130.74183065374666,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,8,up,5,0.008,0.007997557238262261,25.10209000082725,131.93213819609485,130.74183065374666,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,8,up,6,0.008,0.00800056129524003,25.03694615935904,131.2006142058955,130.74183065374666,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,8,up,7,0.008,0.008000709743881475,24.956621618835293,130.22665097234523,130.74183065374666,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,8,up,8,0.008,0.00799588004455159,24.986416666877226,130.51410147396277,130.74183065374666,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,9,up,1,0.009000000000000001,0.009000517986450417,24.94871235369518,146.4765656508383,147.08455948546504,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,9,up,2,0.009000000000000001,0.008999799841307018,24.968768046587737,146.70139235141323,147.08455948546504,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,9,up,3,0.009000000000000001,0.008996644300371344,24.957706136190954,146.52128287847242,147.08455948546504,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,9,up,4,0.009000000000000001,0.009000604096203577,25.07775543490705,148.03501603925426,147.08455948546504,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,9,up,5,0.009000000000000001,0.00899916449741789,25.05316699986552,147.70856032162538,147.08455948546504,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,9,up,6,0.009000000000000001,0.00899408504444276,24.995506598393913,146.93373395907946,147.08455948546504,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_6,wgm_microtoroid,9,up,7,0.009000000000000001,0.008997230921257315,25.069346227355027,147.8772280218011,147.08455948546504,90.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
